title,media,date,datetime,desc,link,img
Israeli jets pound central Gaza as Netanyahu indicates longer war,Reuters,3 hours ago,2023-12-31 15:21:31.952854,,https://www.reuters.com/world/middle-east/netanyahu-says-israel-must-control-gazas-border-with-egypt-war-last-months-2023-12-31/&ved=2ahUKEwjdx5atpbqDAxXLMjQIHabWDqEQxfQBegQICBAC&usg=AOvVaw0Y1U191ra9_QnwDzOO-D87,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"As death toll mounts in Gaza, veterans of past negotiations weigh in on possibilities for peace",NBC News,3 hours ago,2023-12-31 15:21:32.591571,,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-death-toll-peace-negotiations-veterans-rcna131271&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIBRAC&usg=AOvVaw22D0kthpo4hkKvovuQwN6i,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
ULFA Peace Pact: Yet Another Agreement In Northeast India Or 'Historic' Moment Towards Peace?,Outlook India,4 hours ago,2023-12-31 14:21:32.610015,,https://www.outlookindia.com/national/ulfa-peace-pact-yet-another-agreement-in-northeast-india-or-historic-moment-towards-peace-news-340030&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQICRAC&usg=AOvVaw0PwaoYLudxs7-h4V2YK4Zs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Responsibility of paramilitary groups to 'leave' – peace fund chief,Evening Standard,5 hours ago,2023-12-31 13:21:32.623366,,https://www.standard.co.uk/news/uk/joe-biden-belfast-ulster-northern-ireland-dundalk-b1129679.html&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIAxAC&usg=AOvVaw0n_CqKe4DvcpDgShpmNlV-,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Assam MLA appeals to ULFA-I chief Paresh Baruah to join peace talks,India Today NE,6 hours ago,2023-12-31 12:21:32.636690,,https://www.indiatodayne.in/assam/story/assam-mla-appeals-to-ulfa-i-chief-paresh-baruah-to-join-peace-talks-737390-2023-12-31&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIBBAC&usg=AOvVaw1bACkgLKlhYkGf0QgEoalN,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Tanaiste to raise issue of global drugs trade during visit to Colombia,The Irish News,7 hours ago,2023-12-31 11:21:32.650316,,https://www.irishnews.com/news/ireland/tanaiste-to-raise-issue-of-global-drugs-trade-during-visit-to-colombia-DQMROLGJCZPVDFNFBBZ4OMFQNI/&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQICBAC&usg=AOvVaw0bFbXi3vbog7Vk-_BPyx4q,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ulfa (I) ready for talks if sovereignty is discussed: Paresh Baruah | Guwahati News,Lanka Times,8 hours ago,2023-12-31 10:21:32.664833,,https://www.lankatimes.com/ulfa-i-ready-for-talks-if-sovereignty-is-discussed-paresh-baruah-guwahati-news/&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIABAC&usg=AOvVaw33N8ULNGB2flHKKYYJSros,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Can Ulfa pact fulfill promises made to Assam 38 years ago?,MSN,3 hours ago,2023-12-31 15:21:32.666933,,https://www.msn.com/en-in/news/India/can-ulfa-pact-fulfill-promises-made-to-assam-38-years-ago/ar-AA1mgexA&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIARAC&usg=AOvVaw0pv0GpLpkMLHScd0u_uj7q,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ready for peace talks if Centre discusses sovereignty: Paresh,The Times of India,5 hours ago,2023-12-31 13:21:32.668636,,https://timesofindia.indiatimes.com/city/guwahati/ready-for-peace-talks-if-centre-discusses-sovereignty-paresh/articleshow/106413423.cms&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIAhAC&usg=AOvVaw3uwu4oD-oT3MySW17BBFJW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
ULFA-Centre Peace Accord Rings Investment Bells In Singapore,MSN,1 day ago,2023-12-30 18:21:32.681258,,https://www.msn.com/en-in/news/India/ulfa-centre-peace-accord-rings-investment-bells-in-singapore/ar-AA1mf7KQ&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIBhAC&usg=AOvVaw3VBgcQzBQRSi6eZy_EIF3g,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Azerbaijan sees no “serious obstacles” for peace treaty with Armenia, says Hajiyev",Armenpress,1 day ago,2023-12-30 18:21:32.693303,,https://www.armenpress.am/eng/news/1127226/&ved=2ahUKEwj1tcCtpbqDAxXrCTQIHc0WAaoQxfQBegQIBxAC&usg=AOvVaw2V9DjT8Fv1fi1A8m4vfUfR,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
UNSC adopts resolution on humanitarian situation in Afghanistan,The Indian Awaaz,6 mins ago,2023-12-31 18:15:33.435864,,https://theindianawaaz.com/unsc-adopts-resolution-on-humanitarian-situation-in-afghanistan-2/&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIAhAC&usg=AOvVaw1dRH3BUcEJtfDs6DKHxXOc,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
UNICEF Haiti Humanitarian Situation Report No. 9: November 2023 - Haiti,ReliefWeb,8 mins ago,2023-12-31 18:13:33.452342,,https://reliefweb.int/report/haiti/unicef-haiti-humanitarian-situation-report-no-9-november-2023&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQICRAC&usg=AOvVaw1anLq8A00X0CzawklC5YEQ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Humanitarian crisis worsens in Gaza as Israel-Hamas war rages: live updates,CNN,9 mins ago,2023-12-31 18:12:33.456056,,https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-12-31-23/index.html&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIBhAC&usg=AOvVaw1FDuJeWf3e4rqsXIw3HsL5,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India's Humanitarian leadership shines in 2023: A year of global aid and compassion,The Times of India,1 hour ago,2023-12-31 17:21:33.470113,,https://m.timesofindia.com/india/indias-humanitarian-leadership-shines-in-2023-a-year-of-global-aid-and-compassion/articleshow/106425124.cms&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIBBAC&usg=AOvVaw3UVCUq4PMYCpX8E9eIeVD6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Seeking an end to the conflict & humanitarian crisis,The Financial Express,2 hours ago,2023-12-31 16:21:33.483227,,https://thefinancialexpress.com.bd/views/seeking-an-end-to-the-conflict-humanitarian-crisis&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIBRAC&usg=AOvVaw2v2Q5zyiA6uhL7PYwU7KYL,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
LIVE UPDATES: Humanitarian crisis worsens in Gaza as Israeli war intensifies - War on Gaza - War on Gaza,Ahram Online,4 hours ago,2023-12-31 14:21:33.496599,,https://english.ahram.org.eg/NewsContent/58/1262/514874/War-on-Gaza/War-on-Gaza/LIVE-UPDATES-Humanitarian-crisis-worsens-in-Gaza-a.aspx&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIAxAC&usg=AOvVaw14JMB4oMPHjbRhasydNRFb,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
KSrelief's Global Humanitarian Aid Expansion; Saudi's Artistic Celebrations,BNN Breaking,4 hours ago,2023-12-31 14:21:33.510091,,https://bnnbreaking.com/world/saudi-arabia/ksrelief-boosts-humanitarian-efforts-globally-saudi-arabia-celebrates-art-and-tradition/&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQICBAC&usg=AOvVaw1oWUzLsjXt9WNsH-rsKnGQ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Unicef Seeks $135.6m To Address Pakistan’s Humanitarian Crisis | Dawn News English,YouTube,6 hours ago,2023-12-31 12:21:33.522721,,https://www.youtube.com/watch%3Fv%3DRTDld9fAf2g&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIARAC&usg=AOvVaw0EHZhFD1XGnve653hj4W9v,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Israel accuses UNRWA of covering up Hamas theft of Gazan humanitarian aid,All Israel News,6 hours ago,2023-12-31 12:21:33.536170,,https://allisrael.com/israel-accuses-unrwa-of-covering-up-hamas-theft-of-gazan-humanitarian-aid&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIBxAC&usg=AOvVaw0eJtOo1RyRKVJdvGbzeBM0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Year In Review 2023: The pipeline of vital humanitarian aid from Milwaukee to Ukraine,Milwaukee Independent,7 hours ago,2023-12-31 11:21:33.550646,,http://www.milwaukeeindependent.com/articles/year-in-review-2023-the-pipeline-of-vital-humanitarian-aid-from-milwaukee-to-ukraine/&ved=2ahUKEwjR6O2tpbqDAxV6ADQIHXPaAmoQxfQBegQIABAC&usg=AOvVaw0bOEUtdOSqCHNyDo2VzuZS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Vigils take place across country in support of Gaza,RTE,1 hour ago,2023-12-31 17:21:34.165696,,https://www.rte.ie/news/dublin/2023/1231/1424257-gaza-protest/&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIAhAC&usg=AOvVaw0YWvGrBPC2dTYNg7LK5GMk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"GAZA LIVE BLOG - Israel Bombs Two Mosques in Central Gaza | Massacres in Nuseirat, Maghazi | Battles Continue in ...",Palestine Chronicle,2 hours ago,2023-12-31 16:21:34.179930,,https://www.palestinechronicle.com/gaza-live-blog-israel-bombs-two-mosques-in-central-gaza-massacres-in-nuseirat-maghazi-battles-continue-in-khan-younis-ansarallah-hit-more-ships-day-86/&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQICRAC&usg=AOvVaw3-ixubQHPgvPBz4p7I-T4d,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
John Pilger: Veteran journalist and Palestine supporter dies,Middle East Eye,3 hours ago,2023-12-31 15:21:34.197583,,https://www.middleeasteye.net/news/john-pilger-veteran-journalist-palestine-supporter-dies&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQICBAC&usg=AOvVaw3d2n5IQR-5h2e_UZkGCe7r,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Injured Palestinian boy in Gaza no longer recognises his own face | Al Jazeera NewsFeed,YouTube,3 hours ago,2023-12-31 15:21:34.211632,,https://www.youtube.com/watch%3Fv%3D21dsdfvTtwc&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBBAC&usg=AOvVaw2fp291rUAWqr8gLIq3cOnZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Walkout over weapons: British school students battle Gaza protest curbs,Al Jazeera,4 hours ago,2023-12-31 14:21:34.224340,,https://www.aljazeera.com/features/2023/12/31/walkout-weapon-british-school-students-battle-curbs-on-gaza-war-protests&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBhAC&usg=AOvVaw1lwhetCOREXOKBpCPtfZFm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'This is a struggle of land occupation': Over 300 unite at interfaith vigil in solidarity with Palestine,IOL,4 hours ago,2023-12-31 14:21:34.239132,,https://www.iol.co.za/news/south-africa/western-cape/this-is-a-struggle-of-land-occupation-over-300-unite-at-interfaith-vigil-in-solidarity-with-palestine-d317da20-036f-4bf7-b2ce-31ad686d7ccf&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBxAC&usg=AOvVaw1ICE3o_lUQsf9OgNxTxeBr,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Israeli strike kills former Palestinian minister: agency,Arab News,5 hours ago,2023-12-31 13:21:34.251651,,https://www.arabnews.com/node/2434376/middle-east&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIAxAC&usg=AOvVaw2CZCwgUFZf1gcbjw5j2blw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
NYPD braces for pro-Palestinian rally on New Year's Eve,Ynetnews,5 hours ago,2023-12-31 13:21:34.264237,,https://www.ynetnews.com/article/s1aztardt&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIABAC&usg=AOvVaw1tcC4k4rha7Hft3aVEjduz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Pro-Palestine campaigners call for Gaza ceasefire on New Year’s Eve,Al Jazeera,6 hours ago,2023-12-31 12:21:34.280118,,https://www.aljazeera.com/news/2023/12/31/pro-palestine-campaigners-call-for-gaza-ceasefire-on-new-years-eve&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIARAC&usg=AOvVaw33E9LYOyZcbvxhHqaTwTnJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Netanyahu says Israel must control Egypt-Gaza border zone,Middle East Eye,6 hours ago,2023-12-31 12:21:34.293629,,https://www.middleeasteye.net/news/gaza-war-israel-palestine-netanyahu-control-egypt-border-zone&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBRAC&usg=AOvVaw0FmRbbQFe5sh13BdF8GekJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Vigils take place across country in support of Gaza,RTE,1 hour ago,2023-12-31 17:21:34.165696,,https://www.rte.ie/news/dublin/2023/1231/1424257-gaza-protest/&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIAhAC&usg=AOvVaw0YWvGrBPC2dTYNg7LK5GMk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"GAZA LIVE BLOG - Israel Bombs Two Mosques in Central Gaza | Massacres in Nuseirat, Maghazi | Battles Continue in ...",Palestine Chronicle,2 hours ago,2023-12-31 16:21:34.179930,,https://www.palestinechronicle.com/gaza-live-blog-israel-bombs-two-mosques-in-central-gaza-massacres-in-nuseirat-maghazi-battles-continue-in-khan-younis-ansarallah-hit-more-ships-day-86/&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQICRAC&usg=AOvVaw3-ixubQHPgvPBz4p7I-T4d,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
John Pilger: Veteran journalist and Palestine supporter dies,Middle East Eye,3 hours ago,2023-12-31 15:21:34.197583,,https://www.middleeasteye.net/news/john-pilger-veteran-journalist-palestine-supporter-dies&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQICBAC&usg=AOvVaw3d2n5IQR-5h2e_UZkGCe7r,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Injured Palestinian boy in Gaza no longer recognises his own face | Al Jazeera NewsFeed,YouTube,3 hours ago,2023-12-31 15:21:34.211632,,https://www.youtube.com/watch%3Fv%3D21dsdfvTtwc&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBBAC&usg=AOvVaw2fp291rUAWqr8gLIq3cOnZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Walkout over weapons: British school students battle Gaza protest curbs,Al Jazeera,4 hours ago,2023-12-31 14:21:34.224340,,https://www.aljazeera.com/features/2023/12/31/walkout-weapon-british-school-students-battle-curbs-on-gaza-war-protests&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBhAC&usg=AOvVaw1lwhetCOREXOKBpCPtfZFm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'This is a struggle of land occupation': Over 300 unite at interfaith vigil in solidarity with Palestine,IOL,4 hours ago,2023-12-31 14:21:34.239132,,https://www.iol.co.za/news/south-africa/western-cape/this-is-a-struggle-of-land-occupation-over-300-unite-at-interfaith-vigil-in-solidarity-with-palestine-d317da20-036f-4bf7-b2ce-31ad686d7ccf&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBxAC&usg=AOvVaw1ICE3o_lUQsf9OgNxTxeBr,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Israeli strike kills former Palestinian minister: agency,Arab News,5 hours ago,2023-12-31 13:21:34.251651,,https://www.arabnews.com/node/2434376/middle-east&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIAxAC&usg=AOvVaw2CZCwgUFZf1gcbjw5j2blw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
NYPD braces for pro-Palestinian rally on New Year's Eve,Ynetnews,5 hours ago,2023-12-31 13:21:34.264237,,https://www.ynetnews.com/article/s1aztardt&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIABAC&usg=AOvVaw1tcC4k4rha7Hft3aVEjduz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Pro-Palestine campaigners call for Gaza ceasefire on New Year’s Eve,Al Jazeera,6 hours ago,2023-12-31 12:21:34.280118,,https://www.aljazeera.com/news/2023/12/31/pro-palestine-campaigners-call-for-gaza-ceasefire-on-new-years-eve&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIARAC&usg=AOvVaw33E9LYOyZcbvxhHqaTwTnJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Netanyahu says Israel must control Egypt-Gaza border zone,Middle East Eye,6 hours ago,2023-12-31 12:21:34.293629,,https://www.middleeasteye.net/news/gaza-war-israel-palestine-netanyahu-control-egypt-border-zone&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBRAC&usg=AOvVaw0FmRbbQFe5sh13BdF8GekJ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Middle East is sliding closer to the edge of a wider regional conflict,The Guardian,4 mins ago,2023-12-31 18:17:34.958246,,https://www.theguardian.com/world/2023/dec/31/middle-east-sliding-closer-wider-regional-conflict-israel-iran-us&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIABAC&usg=AOvVaw1WMGc4Qql1cQcs1zYYBZZZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Israel-Hamas war: Gaza conflict looms large for `many months` in 2024,WION,8 mins ago,2023-12-31 18:13:34.963053,,https://www.wionews.com/world/israel-hamas-war-gaza-conflict-looms-large-for-many-months-in-2024-675368&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQICRAC&usg=AOvVaw21emi18Q8orQPxsuZVfPVP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
IRGC official attributes ongoing Gaza conflict to U.S.,Tehran Times,1 hour ago,2023-12-31 17:21:34.981674,,https://www.tehrantimes.com/news/493160/IRGC-official-attributes-ongoing-Gaza-conflict-to-U-S&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIARAC&usg=AOvVaw1ICh5vDW1ryT0p8SZutEnB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Kaval brings down reoffending rate among children in conflict with law to 3.8%,The Hindu,3 hours ago,2023-12-31 15:21:34.994024,,https://www.thehindu.com/news/national/kerala/kaval-brings-down-reoffending-rate-among-children-in-conflict-with-law-to-38/article67692988.ece&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIBhAC&usg=AOvVaw3XUm4-81CHGMYOG8YAldSh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Canada’s heated political conflict over carbon pricing to continue into 2024,Global News,4 hours ago,2023-12-31 14:21:35.008832,,https://globalnews.ca/news/10197463/carbon-pricing-political-conflict/&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIAxAC&usg=AOvVaw0SWbmzoqqiUkwwEBMivq3i,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
US Muslims expand campaign launched against Biden over Gaza conflict,Middle East Monitor,4 hours ago,2023-12-31 14:21:35.021566,,https://www.middleeastmonitor.com/20231231-us-muslims-expand-campaign-launched-against-biden-over-gaza-conflict/&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIBxAC&usg=AOvVaw3aYoEDfoJgI80QegfGy3K7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Israel continues Gaza offensive as conflict enters 86th day,La Prensa Latina,4 hours ago,2023-12-31 14:21:35.036018,,https://www.laprensalatina.com/israel-continues-gaza-offensive-as-conflict-enters-86th-day/&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIAhAC&usg=AOvVaw27pHRsbrExR8Gq6D5Gb7X6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Unseen Footage: Israeli Soldiers Find Respite Amidst Gaza Conflict: A Glimpse into Moments of Rest |,YouTube,4 hours ago,2023-12-31 14:21:35.048824,,https://www.youtube.com/watch%3Fv%3DfPPskd9YhPg&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIBBAC&usg=AOvVaw124owJZtK6uUtG_JD4a0ac,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Poll shows many protesters severely uninformed about conflict,Ventura County Star,5 hours ago,2023-12-31 13:21:35.061531,,https://www.vcstar.com/story/opinion/2023/12/31/poll-shows-many-protesters-severely-uninformed-about-conflict/72058311007/&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQIBRAC&usg=AOvVaw3PIi-6ZELp1O-d7v2E3vrE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Year-Ender 2023: Top 10 wars & regional conflicts that dominated the world this year,The Times of India,5 hours ago,2023-12-31 13:21:35.074655,,https://timesofindia.indiatimes.com/videos/toi-original/year-ender-2023-top-10-wars-regional-conflicts-that-dominated-the-world-this-year/videoshow/106421950.cms&ved=2ahUKEwiSr8-upbqDAxX2ETQIHdA-AJMQxfQBegQICBAC&usg=AOvVaw1zfNIMi7xAEkHOcC2nT2PO,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Vigils take place across country in support of Gaza,RTE,1 hour ago,2023-12-31 17:21:34.165696,,https://www.rte.ie/news/dublin/2023/1231/1424257-gaza-protest/&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIAhAC&usg=AOvVaw0YWvGrBPC2dTYNg7LK5GMk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"GAZA LIVE BLOG - Israel Bombs Two Mosques in Central Gaza | Massacres in Nuseirat, Maghazi | Battles Continue in ...",Palestine Chronicle,2 hours ago,2023-12-31 16:21:34.179930,,https://www.palestinechronicle.com/gaza-live-blog-israel-bombs-two-mosques-in-central-gaza-massacres-in-nuseirat-maghazi-battles-continue-in-khan-younis-ansarallah-hit-more-ships-day-86/&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQICRAC&usg=AOvVaw3-ixubQHPgvPBz4p7I-T4d,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
John Pilger: Veteran journalist and Palestine supporter dies,Middle East Eye,3 hours ago,2023-12-31 15:21:34.197583,,https://www.middleeasteye.net/news/john-pilger-veteran-journalist-palestine-supporter-dies&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQICBAC&usg=AOvVaw3d2n5IQR-5h2e_UZkGCe7r,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Injured Palestinian boy in Gaza no longer recognises his own face | Al Jazeera NewsFeed,YouTube,3 hours ago,2023-12-31 15:21:34.211632,,https://www.youtube.com/watch%3Fv%3D21dsdfvTtwc&ved=2ahUKEwiziaKupbqDAxVNHjQIHfqxAkAQxfQBegQIBBAC&usg=AOvVaw2fp291rUAWqr8gLIq3cOnZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
